"specimen_ID";"kelp_belt";"quadrat";"site_name";"site_id";"latitude";"longitude";"sector";"taxon";"abundance";"phylum"
"RMAR0342";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis ciliata";3;"Rhodophyta"
"RMAR0343";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR0344";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR0345";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";3;"Rhodophyta"
"RMAR0346";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Dictyota dichotoma";1;"Ochrophyta"
"RMAR0347";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis ciliata";26;"Rhodophyta"
"RMAR0348";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR0349";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";26;"Rhodophyta"
"RMAR0350";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Heterosiphonia plumosa";13;"Rhodophyta"
"RMAR0351";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";9;"Rhodophyta"
"RMAR0352";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Apoglossum ruscifolium";1;"Rhodophyta"
"RMAR0353";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Asparagopsis armata";2;"Rhodophyta"
"RMAR0354";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";24;"Rhodophyta"
"RMAR0355";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";27;"Rhodophyta"
"RMAR0356";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halurus equisetifolius";1;"Rhodophyta"
"RMAR0357";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halopteris filicina";6;"Ochrophyta"
"RMAR0358";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";1;"Rhodophyta"
"RMAR0359";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora pseudoceranoides";1;"Rhodophyta"
"RMAR0360";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora crispa";17;"Rhodophyta"
"RMAR0361";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cryptopleura ramosa";3;"Rhodophyta"
"RMAR0362";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Delesseria sanguinea";1;"Rhodophyta"
"RMAR0363";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Kallymenia reniformis";1;"Rhodophyta"
"RMAR0364";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR0365";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";6;"Rhodophyta"
"RMAR0366";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Dictyota dichotoma";6;"Ochrophyta"
"RMAR0367";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Apoglossum ruscifolium";4;"Rhodophyta"
"RMAR0368";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Kallymenia reniformis";2;"Rhodophyta"
"RMAR0369";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";1;"Rhodophyta"
"RMAR0370";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Delesseria sanguinea";6;"Rhodophyta"
"RMAR0371";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";13;"Rhodophyta"
"RMAR0372";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";7;"Rhodophyta"
"RMAR0373";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR0374";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis ciliata";9;"Rhodophyta"
"RMAR0375";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR0376";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cryptopleura ramosa";7;"Rhodophyta"
"RMAR0377";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora crispa";5;"Rhodophyta"
"RMAR0378";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Heterosiphonia plumosa";3;"Rhodophyta"
"RMAR0379";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";20;"Rhodophyta"
"RMAR0380";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"undetermined Polysiphonia";2;"Rhodophyta"
"RMAR0381";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR0382";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";3;"Chlorophyta"
"RMAR1618";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1619";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis jubata";15;"Rhodophyta"
"RMAR1620";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";100;"Rhodophyta"
"RMAR1621";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";7;"Rhodophyta"
"RMAR1622";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gracilaria";13;"Rhodophyta"
"RMAR1623";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";4;"Rhodophyta"
"RMAR1624";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR1625";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cryptopleura ramosa";1;"Rhodophyta"
"RMAR1626";"Ld";52;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Desmarestia";1;"Ochrophyta"
"RMAR1627";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";2;"Rhodophyta"
"RMAR1628";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Himanthalia elongata";6;"Ochrophyta"
"RMAR1629";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis jubata";14;"Rhodophyta"
"RMAR1630";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gigartina pistillata";20;"Rhodophyta"
"RMAR1631";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Chondrus crispus";20;"Rhodophyta"
"RMAR1632";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gelidium corneum";12;"Rhodophyta"
"RMAR1633";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";80;"Rhodophyta"
"RMAR1634";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halurus equisetifolius";2;"Rhodophyta"
"RMAR1635";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Heterosiphonia plumosa";1;"Rhodophyta"
"RMAR1636";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";2;"Rhodophyta"
"RMAR1637";"Ld";53;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Fucus serratus";1;"Ochrophyta"
"RMAR1638";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Himanthalia elongata";5;"Ochrophyta"
"RMAR1639";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis jubata";24;"Rhodophyta"
"RMAR1640";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";100;"Rhodophyta"
"RMAR1641";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gracilaria";2;"Rhodophyta"
"RMAR1642";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halurus equisetifolius";1;"Rhodophyta"
"RMAR1643";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";2;"Rhodophyta"
"RMAR1644";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Heterosiphonia plumosa";1;"Rhodophyta"
"RMAR1645";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1646";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cryptopleura ramosa";3;"Rhodophyta"
"RMAR1647";"Ld";54;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";3;"Rhodophyta"
"RMAR1648";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halopteris filicina";1;"Ochrophyta"
"RMAR1649";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Sphaerococcus coronopifolius";4;"Rhodophyta"
"RMAR1650";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";2;"Rhodophyta"
"RMAR1651";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";4;"Rhodophyta"
"RMAR1652";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora pseudoceranoides";1;"Rhodophyta"
"RMAR1653";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora crispa";23;"Rhodophyta"
"RMAR1654";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Delesseria sanguinea";2;"Rhodophyta"
"RMAR1655";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis ciliata";3;"Rhodophyta"
"RMAR1656";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1657";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1658";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";3;"Rhodophyta"
"RMAR1659";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Dictyota dichotoma";1;"Ochrophyta"
"RMAR1660";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis ciliata";26;"Rhodophyta"
"RMAR1661";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR1662";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";26;"Rhodophyta"
"RMAR1663";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Heterosiphonia plumosa";13;"Rhodophyta"
"RMAR1664";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";9;"Rhodophyta"
"RMAR1665";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Apoglossum ruscifolium";1;"Rhodophyta"
"RMAR1666";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Asparagopsis armata";2;"Rhodophyta"
"RMAR1667";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";24;"Rhodophyta"
"RMAR1668";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";27;"Rhodophyta"
"RMAR1669";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halurus equisetifolius";1;"Rhodophyta"
"RMAR1670";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halopteris filicina";6;"Ochrophyta"
"RMAR1671";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";1;"Rhodophyta"
"RMAR1672";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora pseudoceranoides";1;"Rhodophyta"
"RMAR1673";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora crispa";17;"Rhodophyta"
"RMAR1674";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cryptopleura ramosa";3;"Rhodophyta"
"RMAR1675";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Delesseria sanguinea";1;"Rhodophyta"
"RMAR1676";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Kallymenia reniformis";1;"Rhodophyta"
"RMAR1677";"Lh";50;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR1678";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callophyllis laciniata";6;"Rhodophyta"
"RMAR1679";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Dictyota dichotoma";6;"Ochrophyta"
"RMAR1680";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Apoglossum ruscifolium";4;"Rhodophyta"
"RMAR1681";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Kallymenia reniformis";2;"Rhodophyta"
"RMAR1682";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";1;"Rhodophyta"
"RMAR1683";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Delesseria sanguinea";6;"Rhodophyta"
"RMAR1684";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Polyneura bonnemaisonii";13;"Rhodophyta"
"RMAR1685";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";7;"Rhodophyta"
"RMAR1686";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1687";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Calliblepharis ciliata";9;"Rhodophyta"
"RMAR1688";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR1689";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cryptopleura ramosa";7;"Rhodophyta"
"RMAR1690";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora crispa";5;"Rhodophyta"
"RMAR1691";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Heterosiphonia plumosa";3;"Rhodophyta"
"RMAR1692";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";20;"Rhodophyta"
"RMAR1693";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"undetermined Polysiphonia";2;"Rhodophyta"
"RMAR1694";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR1695";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Cladophora";3;"Chlorophyta"
"RMAR1696";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Callithamnion tetragonum";2;"Rhodophyta"
"RMAR1698";"Lh";51;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR0284";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR0285";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Calliblepharis jubata";10;"Rhodophyta"
"RMAR0286";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Callophyllis laciniata";4;"Rhodophyta"
"RMAR0287";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Heterosiphonia plumosa";5;"Rhodophyta"
"RMAR0288";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Phyllophora crispa";4;"Rhodophyta"
"RMAR0289";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Lomentaria articulata";1;"Rhodophyta"
"RMAR0290";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Cryptopleura ramosa";7;"Rhodophyta"
"RMAR0291";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Polyneura bonnemaisonii";4;"Rhodophyta"
"RMAR0292";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Corallina";20;"Rhodophyta"
"RMAR0293";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Chondrus crispus";6;"Rhodophyta"
"RMAR0294";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Phycodrys rubens";1;"Rhodophyta"
"RMAR0295";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Heterosiphonia plumosa";4;"Rhodophyta"
"RMAR0296";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Kallymenia reniformis";1;"Rhodophyta"
"RMAR0297";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Sargassum muticum";2;"Ochrophyta"
"RMAR0298";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Ulva";1;"Chlorophyta"
"RMAR0299";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Gymnogongrus";1;"Rhodophyta"
"RMAR0300";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Rhodymenia holmesii";10;"Rhodophyta"
"RMAR0301";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Phyllophora crispa";5;"Rhodophyta"
"RMAR0302";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Corallina";30;"Rhodophyta"
"RMAR0303";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Chondria";3;"Rhodophyta"
"RMAR0304";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR0305";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR0306";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Furcellaria lumbricalis";30;"Rhodophyta"
"RMAR0307";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Cryptopleura ramosa";15;"Rhodophyta"
"RMAR0308";"Lh";56;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Mesophyllum lichenoides";2;"Rhodophyta"
"RMAR0309";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Callophyllis laciniata";6;"Rhodophyta"
"RMAR0310";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Heterosiphonia plumosa";2;"Rhodophyta"
"RMAR0311";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Gelidium corneum";2;"Rhodophyta"
"RMAR0312";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Lomentaria articulata";1;"Rhodophyta"
"RMAR0313";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Calliblepharis jubata";1;"Rhodophyta"
"RMAR0314";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Osmundea pinnatifida";2;"Rhodophyta"
"RMAR0315";"Lh";57;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Polyneura bonnemaisonii";7;"Rhodophyta"
"RMAR1557";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Plumaria plumosa";15;"Rhodophyta"
"RMAR1558";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1559";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Cryptopleura ramosa";4;"Rhodophyta"
"RMAR1560";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Heterosiphonia plumosa";2;"Rhodophyta"
"RMAR1561";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Himanthalia elongata";2;"Ochrophyta"
"RMAR1562";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Corallina";15;"Rhodophyta"
"RMAR1563";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Calliblepharis jubata";30;"Rhodophyta"
"RMAR1564";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Lomentaria articulata";3;"Rhodophyta"
"RMAR1565";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Chondrus crispus";10;"Rhodophyta"
"RMAR1566";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Asparagopsis armata";1;"Rhodophyta"
"RMAR1567";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Gastroclonium ovatum";4;"Rhodophyta"
"RMAR1568";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR1569";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Osmundea pinnatifida";6;"Rhodophyta"
"RMAR1570";"Ld";58;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Polyneura bonnemaisonii";4;"Rhodophyta"
"RMAR1571";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Himanthalia elongata";20;"Ochrophyta"
"RMAR1572";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Calliblepharis ciliata";10;"Rhodophyta"
"RMAR1573";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Chondrus crispus";30;"Rhodophyta"
"RMAR1574";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Corallina";20;"Rhodophyta"
"RMAR1575";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Gigartina pistillata";1;"Rhodophyta"
"RMAR1576";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Furcellaria lumbricalis";30;"Rhodophyta"
"RMAR1577";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Gymnogongrus";1;"Rhodophyta"
"RMAR1578";"Ld";59;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1579";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Himanthalia elongata";30;"Ochrophyta"
"RMAR1580";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Chondrus crispus";10;"Rhodophyta"
"RMAR1581";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Mastocarpus stellatus";70;"Rhodophyta"
"RMAR1582";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Corallina";10;"Rhodophyta"
"RMAR1583";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Calliblepharis jubata";1;"Rhodophyta"
"RMAR1584";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Mesophyllum lichenoides";2;"Rhodophyta"
"RMAR1585";"Ld";60;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Palmaria palmata";1;"Rhodophyta"
"RMAR1586";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR1587";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Calliblepharis jubata";10;"Rhodophyta"
"RMAR1588";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Callophyllis laciniata";4;"Rhodophyta"
"RMAR1589";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Heterosiphonia plumosa";5;"Rhodophyta"
"RMAR1590";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Phyllophora crispa";4;"Rhodophyta"
"RMAR1591";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Lomentaria articulata";1;"Rhodophyta"
"RMAR1592";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Cryptopleura ramosa";7;"Rhodophyta"
"RMAR1593";"Lh";55;"SANTEC_1";10;"48.72207";"-4.04282";"Baie de Morlaix";"Polyneura bonnemaisonii";4;"Rhodophyta"
